processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
NOOR042-17	PR_3_DECAP	7532795	PR_3_DECAP	PR_3_DECAP	Universiti Sains Malaysia		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi			Noorul AZLIANA Jamaludin		(Temminck & Schlegel, 1843)					DOF															4.53306	100.633							Malaysia		Bagan Panchor											
SCS302-16	NS639	7201613	NS639	NS639	Guangdong Ocean University		BOLD:AAE7640	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140178	Ferdauia	1140179	Ferdauia ferdau			Gang Hou	morphological				muscle		Hou Gang																							China		Nansha Islands											
SCS337-16	QL51	7201648	QL51	QL51	Guangdong Ocean University		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma			Gang Hou	morphological	Bleeker, 1851			muscle		Hou Gang															19.417	110.917							China		Northern South China Sea											
SLICK164-19	SE1606-312-01-1	10066425	SE1606-312-01-1	SE1606-312-01-1	NOAA, Pacific Islands Fisheries Science Center			18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae									Emily Contreras	Morphology			vouchered	Whole		Jonathan Whitney			daytime	in slick	312	Neuston Net	Larvae		S	ocean surface					19.2366	-155.905	Garmin unit	10		0.5		0.5	United States	Hawaii	West Hawaii			3522337	http://www.boldsystems.org/pics/SLICK/SE1606-312-01-1_L+1553902420.jpg	Left side	Larval Carangid	NA	2019	No Rights Reserved	Pacific Islands Fisheries Science Center	Emily Contreras
TZSAL799-13	CCDB-19034_G12	3795280		EIIIB4B 17.2.2013Bi	Research Collection of Allan Connell		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla			Dirk Steinke	BOLD assignment	Linnaeus, 1758		unvouchered			Allan D. Connell							i						EIIIB4B 17.2.2013Bi	Haemulidae	-30.33	30.75	Gazetteer						South Africa	KwaZulu-Natal	Ugu		Park Rynie									
UKFBJ485-08	KUT 3522	731017	MCZ 157657	AL 99-10:091	University of Kansas, Biodiversity Research Center		BOLD:AAH9698	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	140887	Seriola zonata					Mitchill, 1815					Moots, Kate A														75.3 ng/ml	39.31	-74.29			9				United States				Slope water, mid Atlantic bight									
ZOSKT2305-16	KU943733	7067986	0061-080		Academia Sinica, Cryobanking Program		BOLD:AAE2936	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140183	Kaiwarinus	1140184	Kaiwarinus equula			P. L. Lin																						38.0733	104.691	Coordinates from country centroid						China													
ZOSKT624-16	ASIZP0804841	7055997	ASIZP0804841		Academia Sinica, Biodiversity Research Museum		BOLD:AAB7826	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140189	Scyris	1140190	Scyris indica			P. L. Lin																																											
ANGBF17215-19	MF601485	10115573			Mined from GenBank, NCBI		BOLD:ADG2635	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3536	Alepes	90893	Alepes kleinii					Bloch, 1793									Jun-2015/Apr-2017											21.9311	89.2109							Bangladesh													
ANGBF17254-19	MH085899	10115612			Mined from GenBank, NCBI		BOLD:AAB3475	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140186	Platycaranx chrysophrys																																														
ANGBF17370-19	KX610910	10115728			Mined from GenBank, NCBI		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi					(Temminck & Schlegel, 1843)																																									
ANGBF17394-19	KY570738	10115752			Mined from GenBank, NCBI		BOLD:AAB6796	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59233	Decapterus maruadsi					(Temminck & Schlegel, 1843)																				5.68	100.372							Malaysia													
ANGBF17576-19	LC177997	10115934			Mined from GenBank, NCBI		BOLD:ADE3940	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
ANGBF54029-19	MH191056	10852114			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				39.6753	-7.93366	Coordinates from country centroid						Portugal													
ANGBF54355-19	MH507172	10852440			Mined from GenBank, NCBI		BOLD:AAB6418	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	20619	Scomberoides tol					Cuvier, 1832																																									
ANGBF54715-19	MH638686	10852800			Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																																									
ANGBF55254-19	MK046942	10853339			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				39.6753	-7.93366	Coordinates from country centroid						Portugal													
ANGBF55277-19	MK046965	10853362			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				39.6753	-7.93366	Coordinates from country centroid						Portugal													
ANGBF55350-19	MK047038	10853435			Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus					Bowdich, 1825																				39.6753	-7.93366	Coordinates from country centroid						Portugal													
BNSF422-12	MT02842	2398280	MT02842	MT02842	Deutsches Zentrum fuer Marine Biodiversitaetsforschung		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11631	Trachurus trachurus			Thomas Knebelsberger		Linnaeus, 1758					Thomas Knebelsberger														tissue sample in ethanol (96%)	57.8989	-0.9159				99			North Sea					1489894	http://www.boldsystems.org/pics/BNSF/MT02842+1326223770.jpg	Lateral		Thomas Knebelsberger	2012	CreativeCommons - Attribution Non-Commercial Share-Alike	DZMB	Thomas Knebelsberger
DBMF044-10	DBMF-M44	1467579	HM09-01	HM09-01	Universiti Malaysia Terengganu		BOLD:AAB3884	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3569	Parastromateus	11525	Parastromateus niger					Bloch, 1795					Tun Nurul Aimi													FAO-71		3.895	100.938							Malaysia	Perak	Malacca Strait		Hutan Melintang									
DBMF210-10	DBMF-M210	1665434	UMTF03458	KDJ01-03	Universiti Malaysia Terengganu		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833					Tun Nurul Aimi													FAO-71		4.778	103.425							Malaysia	Terengganu	South China Sea		Kuala Dungun									
DBMF306-10	DBMF-M306	1665530	UMTF03554	KBJ04-05	Universiti Malaysia Terengganu		BOLD:AAB3475	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140191	Turrum	1140192	Turrum coeruleopinnatum										Tun Nurul Aimi													FAO-71		5.831	102.563							Malaysia	Terengganu	South China Sea		Kuala Besut									
DBMF475-10	DBMF-M475	1665699	UMTF03723	MR10-01	Universiti Malaysia Terengganu		BOLD:AAC0331	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68592	Selaroides	68593	Selaroides leptolepis					Cuvier, 1833					Tun Nurul Aimi													FAO-71		4.333	113.995							Malaysia	Sarawak	South China Sea		Miri									
DBMF647-10	DBMF-M647	1720614	UMTF 03895	SMP01-04	Universiti Malaysia Terengganu		BOLD:AAB3730	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3539	Elagatis	17061	Elagatis bipinnulata					(Quoy & Gaimard, 1825)					Tun Nurul Aimi													FAO-71		4.48	118.612							Malaysia	Sabah	Sulawesi Sea		Semporna									
DBMF783-10	DBMF-M783	1720750	UMTF 04031	KKJ10-02	Universiti Malaysia Terengganu		BOLD:AAB5912	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	34207	Seriola dumerili					Risso, 1810					Tun Nurul Aimi													FAO-71		5.983	116.072							Malaysia	Sabah	South China Sea		Kota Kinabalu									
DBMF784-10	DBMF-M784	1720751	UMTF 04032	KKJ10-03	Universiti Malaysia Terengganu		BOLD:AAB5912	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	34207	Seriola dumerili					Risso, 1810					Tun Nurul Aimi													FAO-71		5.983	116.072							Malaysia	Sabah	South China Sea		Kota Kinabalu									
FCFPS186-06	FCFOPS186	221969	MB85-005370	S186	Universidade de Lisboa, Museu Bocage		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11629	Trachurus picturatus			Esmeralda Costa		Bowdich, 1825												A		S				Grade A, 07-10-2011 ML: FAO-27										Portugal	Faro	Algarve	Sub-area IXa										
FJMI004-10	FJMI3651	1698613	ECO-CH-LP 5030		El Colegio de la Frontera Sur, Unidad Chetumal		BOLD:AAD5127	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	108106	Chloroscombrus	108107	Chloroscombrus chrysurus			Jose Angel Cohuo Colli		Linnaeus, 1766					Selene Morales Gutierrez, Jose Angel Cohuo Colli							I		S				Juvenile, FAO-31	WGS84, Size 22 mm TL, 7:55, Settlement trap	21.448	-86.785				2			Mexico	Quintana Roo	Isla Mujeres		Contoy island									
FOAC479-05	BW-A1478	60195			CSIRO, Australian National Fish Collection		BOLD:AAC0327	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833					A. Williams (CSIRO)													FAO-57	BW-1478	-37.43	149.983				37			Australia	New South Wales												
FOAC487-05	BW-A1486	60203			Centre for Biodiversity Genomics		BOLD:AAB0512	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595073	Scomberoidinae	3544	Scomberoides	82070	Scomberoides lysan					(Forsskål, 1775)					G Yearsley (CSIRO)													FAO-71	BW-1486									Australia	Queensland												
FOAF559-07	BW-A3431	560552	CSIRO H 6422-13	GT1081	CSIRO, Australian National Fish Collection		BOLD:AAC4791	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	59236	Decapterus muroadsi			Alastair Graham		(Temminck & Schlegel, 1844)					B Ford (Uni WA) & M Tucker (AFMA Observer)													FAO-57		-24.25	112.483				240			Australia	Western Australia	off Shark Bay		NW of Shark Bay									
FOAK578-10	BW-A8371	1438935	CSIRO H 6361-08	GT 3576	Centre for Biodiversity Genomics		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11559	Trachurus novaezelandiae			Ken Graham		Richardson, 1843					K Graham (NSW Fisheries)													FAO-81		-33.4733	151.447				51			Australia	New South Wales			E of Broken Bay									
FOAK895-10	BW-A8878	1517643	LM435	IN01726	CSIRO, Australian National Fish Collection		BOLD:AAL3904	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3570	Gnathanodon	573839	Gnathanodon cf. speciosus			William White							W White (CSIRO)													FAO-57	unreg	-8.8	116.483							Indonesia	Nusa Tenggara Barat	Lombok		Tanjung Luar, Lombok									
FOAM296-10	BW-A10259	1634229	unreg	IN02230 - CP170	CSIRO, Australian National Fish Collection		BOLD:AAB9420	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11597	Seriola rivoliana			William White		Valenciennes, 1833																		FAO-57		-7.73333	109.017							Indonesia				Cilacap, Central Java									
FOAM428-10	BW-A10391	1753140	unreg	IN02319 - PB348	CSIRO, Australian National Fish Collection		BOLD:AAH6461	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	1140168	Atropus armatus			William White							W White (CSIRO)													FOA-57		-7.03333	106.533							Indonesia	Jawa Barat	West Java		Pelabuhanratu, West Java									
FOAO1320-18	BW-A14559	9392332	CSIRO H 8248-02	GT 10685	CSIRO, Australian National Fish Collection		BOLD:AAB0871	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	28012	Selar	28013	Selar crumenophthalmus			John J Pogonoski		Bloch, 1793																				-19.9742	116.546							Australia	Western Australia												
FOAQ638-21	BW-A16605	14276895	CSIRO H 8762-21	GT 14530	CSIRO, Australian National Fish Collection		BOLD:AAF7771	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	1140169	Atropus aurochs			John J Pogonoski																						-14.4798	136.637							Pacific Ocean		Northern Territory		S of Groote Eylandt, Gulf of Carpentaria									
FTWS901-09	ASIZP0801949	1124349	ASIZP0066420:ASIZP0911949	CC1949	Academia Sinica, Biodiversity Research Center		BOLD:AAC0331	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68592	Selaroides	68593	Selaroides leptolepis			Ching-Yi Chen		Cuvier, 1833					Po-Feng Lee							A						FAO-61		24.25	120.52							Taiwan	Taichung City	Taichong, Wuchi											
GBGC5000-08	EU014220	789309	EU014220		Mined from GenBank, NCBI		BOLD:AAB0587	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11573	Caranx ignobilis					(Forsskål, 1775)																												India													
GBMIN118245-17	KJ502040	8463143		KJ502040	Mined from GenBank, NCBI		BOLD:AAI7885	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																				3.67166	114.633	Coordinates from country centroid						Malaysia													
GBMIN121939-17	KY675977	8466837		KY675977	Mined from GenBank, NCBI			18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae																															24.136	44.601	Coordinates from country centroid						Saudi Arabia													
GBMIN123287-17	KM877632	8477468		KM877632	Mined from GenBank, NCBI		BOLD:ADE3941	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	11519	Seriola lalandi					Valenciennes, 1833																																									
GBMNA16896-19	KF649843	9634404		KF649843	Mined from GenBank, NCBI		BOLD:AAB0585	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11569	Caranx melampygus					Cuvier, 1833																																									
GBMNB7203-20	MK777193	11561626	DOS03655		Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	30398	Trachurus japonicus					(Temminck & Schlegel, 1844)																																									
GBMND65489-21	MW750446	13676601		MW750446	Mined from GenBank, NCBI		BOLD:AAA8614	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3511	Trachurus	11631	Trachurus trachurus					Linnaeus, 1758																												Turkey													
GBMNE36870-21	LC501777	14269079	UPVMI:I:1262		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Philippines													
GBMNE36956-21	LC501848	14269165	LC501848		Mined from GenBank, NCBI		BOLD:AAB3382	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3549	Atule	18699	Atule mate					Cuvier, 1833																												Thailand													
GBMNE37081-21	LC502222	14269290	UPVMI:I:2082		Mined from GenBank, NCBI		BOLD:AAC4792	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18711	Decapterus macarellus					Cuvier, 1833																												Philippines													
GBMNE37154-21	LC502323	14269363	UPVMI:I:1729		Mined from GenBank, NCBI		BOLD:ADI4344	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3534	Decapterus	18713	Decapterus macrosoma					Bleeker, 1851																												Philippines													
GBMNE37197-21	LC502679	14269406	KAUM:I:77562		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Vietnam													
GBMNE37274-21	LC502644	14269483	LC502644		Mined from GenBank, NCBI		BOLD:AAB5271	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	64254	Megalaspis	64255	Megalaspis cordyla					Linnaeus, 1758																												Malaysia													
GBMNE78279-22	MZ436425	16490168	CUMV:Fish:99142		Mined from GenBank, NCBI		BOLD:AAH9698	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	595072	Naucratinae	3531	Seriola	140887	Seriola zonata					Mitchill, 1815																				35.3427	-75.4483							United States													
GBMNE78440-22	MZ606154	16490329	CIFE-GOM-Cs1		Mined from GenBank, NCBI		BOLD:AAB0584	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	3546	Caranx	11570	Caranx sexfasciatus					Quoy & Gaimard, 1825																																									
GBMNE87371-22	ON995518	16499260			Mined from GenBank, NCBI		BOLD:AAB9493	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	669234	Trachinotinae	3540	Trachinotus	111873	Trachinotus carolinus					Linnaeus, 1766																												United States													
GBMNF43952-22	MT646272	15409829	UMTF 9459	MT646272	Mined from GenBank, NCBI		BOLD:AAB2977	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	1140185	Platycaranx	1140186	Platycaranx chrysophrys																																														
GBMNF44218-22	LC646697	15410095	FRLM:35656	LC646697	Mined from GenBank, NCBI		BOLD:AAD6118	18	Chordata	77	Actinopterygii	747037	Carangiformes	1851	Carangidae	360014	Caranginae	68583	Atropus	1140171	Atropus mentalis																																	Indonesia													
