SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22689704,11590,Nightjars,Nyctiprogne vielliardi,Bahian Nighthawk,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,52800,Unknown,not applicable,Decreasing,suspected
22689862,11600,Nightjars,Nyctipolus nigrescens,Blackish Nightjar,LC,False,False,False,False,True,Not a migrant,True,True,False,0,,6180000,Unknown,not applicable,Stable,suspected
22690040,11690,Nightjars,Uropsalis segmentata,Swallow-tailed Nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,2180000,Unknown,not applicable,Decreasing,suspected
22734672,11710,Nightjars,Setopagis heterura,Todd's Nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,719000,Unknown,not applicable,Decreasing,suspected
22734667,11720,Nightjars,Setopagis parvula,Little Nightjar,LC,False,False,False,False,True,Full migrant,True,False,False,0,,13500000,Unknown,,Decreasing,suspected
22690032,11760,Nightjars,Hydropsalis torquata,Scissor-tailed Nightjar,LC,False,False,False,False,True,Full migrant,True,False,False,0,,12100000,Unknown,not applicable,Stable,suspected
22689738,11800,Nightjars,Siphonorhis americana,Jamaican Poorwill,CR,True,False,False,False,True,Not a migrant,True,False,False,0,D,1,1-49,estimated,Unknown,not applicable
22689755,11830,Nightjars,Nyctiphrynus mcleodii,Eared Poorwill,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,713000,20000-49999,estimated,Decreasing,suspected
22689813,11910,Nightjars,Antrostomus saturatus,Dusky Nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,14200,20000-49999,estimated,Stable,suspected
22689875,12000,Nightjars,Caprimulgus ruficollis,Red-necked Nightjar,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bce+3bce+4bce,1910000,575000-770000,estimated,Decreasing,inferred
22689916,12100,Nightjars,Caprimulgus eximius,Golden Nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,3930000,Unknown,not applicable,Stable,suspected
22724428,12250,Nightjars,Caprimulgus solala,Nechisar Nightjar,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D2,230,Unknown,not applicable,Unknown,not applicable
22690012,12330,Nightjars,Caprimulgus clarus,Slender-tailed Nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,2280000,Unknown,not applicable,Stable,suspected
22690021,12350,Nightjars,Caprimulgus longipennis,Standard-winged Nightjar,LC,False,False,False,False,True,Full migrant,True,False,False,0,,5340000,Unknown,not applicable,Stable,suspected
230050796,12560,Owlet-nightjars,Aegotheles affinis,Vogelkop Owlet-nightjar,NT,False,False,False,False,True,Not a migrant,True,False,False,96,B1b(iii)+2b(iii),100,Unknown,not applicable,Decreasing,suspected
230054372,12570,Owlet-nightjars,Aegotheles bennettii,Barred Owlet-nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,661000,Unknown,not applicable,Decreasing,suspected
22689572,12590,Owlet-nightjars,Aegotheles archboldi,Archbold's Owlet-nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,83900,Unknown,not applicable,Decreasing,suspected
22689576,12600,Owlet-nightjars,Aegotheles albertisi,Mountain Owlet-nightjar,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,631000,Unknown,not applicable,Decreasing,suspected
22686440,12720,Swifts,Cypseloides niger,Black Swift,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2ace+3ce+4ace,13000000,170000,estimated,Decreasing,estimated
22686940,14240,Hummingbirds,Phaethornis superciliosus,Long-tailed Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,3030000,Unknown,,Decreasing,inferred
22736557,14300,Hummingbirds,Phaethornis longuemareus,Little Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,847000,Unknown,,Decreasing,suspected
22687010,14320,Hummingbirds,Phaethornis idaliae,Minute Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,193000,Unknown,not applicable,Decreasing,inferred
22686982,14330,Hummingbirds,Phaethornis nattereri,Cinnamon-throated Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,1770000,Unknown,not applicable,Decreasing,inferred
22686979,14400,Hummingbirds,Phaethornis subochraceus,Buff-bellied Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,554000,Unknown,not applicable,Decreasing,inferred
22686976,14420,Hummingbirds,Phaethornis pretrei,Planalto Hermit,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,4960000,Unknown,not applicable,Decreasing,not applicable
22688069,14580,Hummingbirds,Augastes lumachella,Hooded Visorbearer,NT,False,False,False,False,True,Not a migrant,True,False,False,120,"B2ab(i,ii,iii,iv)",64700,35000 - 100000,suspected,Decreasing,suspected
22687114,14600,Hummingbirds,Colibri coruscans,Sparkling Violetear,LC,False,False,False,False,True,Altitudinal migrant,True,False,False,0,,5750000,Unknown,not applicable,Unknown,not applicable
22687877,14840,Hummingbirds,Heliangelus mavors,Orange-throated Sunangel,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,57900,Unknown,not applicable,Decreasing,suspected
60859989,14850,Hummingbirds,Heliangelus clarisse,Longuemare's Sunangel,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,139000,Unknown,,Decreasing,suspected
22687259,15010,Hummingbirds,Discosura langsdorffi,Black-bellied Thorntail,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,5990000,Unknown,not applicable,Decreasing,suspected
22687187,15060,Hummingbirds,Lophornis gouldii,Dot-eared Coquette,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c+4c,1710000,28000-376000,suspected,Decreasing,inferred
22687190,15070,Hummingbirds,Lophornis magnificus,Frilled Coquette,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,3080000,Unknown,not applicable,Decreasing,not applicable
22687235,15130,Hummingbirds,Lophornis pavoninus,Peacock Coquette,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,223000,Unknown,not applicable,Decreasing,not applicable
22687984,15390,Hummingbirds,Ramphomicron microrhynchum,Purple-backed Thornbill,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,2750000,Unknown,not applicable,Decreasing,suspected
22727930,15500,Hummingbirds,Oreonympha albolimbata,Western Mountaineer,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,26600,Unknown,not applicable,Decreasing,suspected
22688015,15540,Hummingbirds,Metallura tyrianthina,Tyrian Metaltail,LC,False,False,False,False,True,Altitudinal migrant,True,False,False,0,,3780000,Unknown,not applicable,Decreasing,suspected
22687990,15550,Hummingbirds,Metallura williami,Viridian Metaltail,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,112000,Unknown,not applicable,Decreasing,suspected
22687993,15560,Hummingbirds,Metallura baroni,Violet-throated Metaltail,VU,False,False,False,False,True,Not a migrant,True,False,False,2680,"B1ab(iii,v)",3370,1000-2499,suspected,Decreasing,inferred
22687998,15570,Hummingbirds,Metallura odomae,Neblina Metaltail,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,13600,Unknown,not applicable,Stable,suspected
22688012,15610,Hummingbirds,Metallura phoebe,Black Metaltail,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,223000,Unknown,not applicable,Decreasing,suspected
22733896,15620,Hummingbirds,Haplophaedia aureliae,Greenish Puffleg,LC,False,False,False,False,True,Altitudinal migrant,True,False,False,0,,773000,336000-570000,estimated,Decreasing,suspected
22687304,17030,Hummingbirds,Cynanthus canivetii,Canivet's Emerald,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,1270000,500000-4999999,suspected,Stable,suspected
22687362,17090,Hummingbirds,Chlorostilbon poortmani,Short-tailed Emerald,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,212000,Unknown,not applicable,Stable,suspected
22687345,17120,Hummingbirds,Chlorostilbon russatus,Coppery Emerald,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,29400,Unknown,not applicable,Decreasing,not applicable
22687164,17240,Hummingbirds,Orthorhyncus cristatus,Antillean Crested Hummingbird,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,252000,Unknown,not applicable,Unknown,not applicable
154809350,17290,Hummingbirds,Anthocephala berlepschi,Tolima Blossomcrown,VU,False,False,False,False,True,Altitudinal migrant,True,False,False,0,C2a(i),17500,1000-4500,suspected,Decreasing,suspected
200277707,17320,Hummingbirds,Campylopterus calcirupicola,Outcrop Sabrewing,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),0,2400-15000,estimated,Decreasing,inferred
22687090,17370,Hummingbirds,Campylopterus villaviscensio,Napo Sabrewing,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,216000,Unknown,not applicable,Decreasing,suspected
22726696,17500,Hummingbirds,Thalurania colombica,Crowned Woodnymph,LC,False,False,False,False,True,Not a migrant,True,False,False,0,,2580000,5000000-49999999,suspected,Decreasing,suspected
